cid,smiles
67350,CC1=C(C(=C(C(=C1C)[N+](=O)[O-])C(C)(C)C)[N+](=O)[O-])C
67406,CC1=CC(=CC=C1)OC(=O)C
68316,CC(=CCCC1=COC=C1)C
69460,C1CC2=CC=CC=C2NC1
69516,C1=CC=C(C=C1)C(=O)C2=CC3=CC=CC=C3C=C2
69694,C1CCC2=C(C1)CCC(=O)O2
69721,CC1(COC2(CCCCC2)OC1)C
69885,CC(=O)C1=CC2=C(CCCC2)C=C1
70129,COC1=CC=C(C=C1)C#N
70264,COC1=CCCCC1
70368,COC1(CCCCCCCCCCC1)OC
70456,CCCCCCCC(=O)N(CC)CC
70506,COC1CCC2=CC=CC=C12
70796,C1CCC(CC1)CCCOC=O
70972,C1=COC(=C1)CC2=CC=CO2
71474,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.O.O.[Na+].[Na+].[Na+]
72300,C=CCC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)CC=C)O
72919,CCCCCCCC1=CC=CC=N1
4426320,C=C1CCC2C(C3C1CCC3=C)OC(=O)C2=C
14791,[OH-].[OH-].[Mg+2]
74004,CC(C)C1=CC=NC2=CC=CC=C12
74005,CC(C)CC1=CC=NC2=CC=CC=C12
74010,CC(C)C1=CC=CC(=C1)CC=O
74112,COC(=O)CC(CC(=O)OC)(C(=O)OC)O
74360,CCCCCCC1OCCO1
74408,C1CCCCOCCCCCCOC(=O)CCC1
74648,CC1=CC(=CC=C1)CCO
74667,C1=CC=C(C=C1)C=CC#N
74791,CCCCCCCCCC#N
74879,CC1=CC(=CC(=C1C(=O)C)C)C(C)(C)C
74977,CC(C)(C)C(=O)OCC1=CC=CC=C1
75153,CC(=O)OC(=C)C1=CC=CC=C1
75515,CCCCCC(=O)SC
75695,C1CCCCCCCC(=O)CCCCCCC1
75715,CCOC1=C(C=CC(=C1)C)O
76334,COC1CCCCCCCCCCC1
71598,C(CC(C(=O)O)N)CN.Cl
76722,CC(CCC=C(C)CCC=C(C)C)OC(=O)C
77226,C1CCCCCCCCC(=O)CCCCCCC1
77547,CCOC(=O)C1=CC(=C(C=C1)O)O
77610,CC1=CC=CC=C1OC2=CC=CC=C2
78067,CCCCCCCC1OCCO1
78476,C1C(COC(O1)CC2=CC=CC=C2)O
78612,C=CCCCCCC=C
78639,CCC(=O)CC(C)(C)C1=CC=CC=C1
78640,CC(=O)CC(C)(C)C1CCCCC1
78903,CC(=O)OC1(CCCCC1)C#C
78949,C1C2CC(C1C=C2)C(=O)O
79036,CC1=CC(=O)C(CC1)C(=C)C
79064,CC(=O)OCC1C(C(C(C(O1)OC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
79240,CCCCOCCC1=CC=CC=C1
79248,CCCC(=O)C1=CC=CS1
79509,CC(CO)C1CCCCC1
79547,CCCCCCCCCOC(=O)C1=CC=CC=C1
79554,CCCCCCC(=O)OCC1=CC=CC=C1
79990,CCC1=CC(=C(C=C1)OC)OC
80208,C1=CC=C(C=C1)CC[N+](=O)[O-]
80407,COC1=CC=C(C=C1)CS
81040,CCCCOC(=O)C1CCCCC1
81258,CC1=CC=C(C=C1)OCCOC(=O)C
81414,CC(=O)OCCCCCOC(=O)C
81572,CC(=CCCC(=CCOC(CC1=CC=CC=C1)OCC=C(C)CCC=C(C)C)C)C
81573,CCC(=O)OC(C)(CCC=C(C)CCC=C(C)C)C=C
81591,CCCCCCCOC(=O)C1=CC=CC=C1
81659,CCSCCC(=O)O
81739,CC(=O)OCCC(=C)C1=CC=CC=C1
82674,C1CC(=O)C(=C1)O
82694,CCCCCCCCC#CC(=O)OCC
83367,CC(C)(CC1=CC=CC=C1)CO
83652,CC(=O)C(=O)C1=CC=CS1
83763,CC(C)C1CCC(CC1)CO
84328,C=CCOCCC1=CC=CC=C1
84398,CC=CC1=C(C=CC(=C1)C(C)C)C
84467,CCCCCCCC(=O)CCC
84614,COC1=CC=C(C=C1)C=NC2=CC=CC=C2C(=O)OC
84804,CC1=CC=C(C=C1)OCCO
85228,CCCCC1=NC=CN=C1C
85652,CCCCCCCCOC(=O)CC(=O)OCCCCCCCC
85724,CC(=O)OC1CC2CC1C3C2CCC3
85741,CCCCC(=O)OC(C)(C)C1CCC(=CC1)C
85803,CCOC(=O)C1CCC=CC1
85833,CC1=CCC(C1(C)C)CC#N
85903,CC1=CCC(CC1)C(C)CCO
85979,CC(CC=O)C1=CC=CC=C1
86111,CCCC1CC(=C(O1)C)C(=O)OCC
86114,CC1=C(C2(CC1CC2CO)C(=C)C)C
86208,CC(CC=O)C1=CC(=CC=C1)C(=C)C
86209,CC(C)C1=CC(=CC=C1)C(C)CC=O
86559,CCC1(C(C(=CC(=O)C1C)C)C)C
86575,C(C1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CO)CO)CO)CO)CO)CO)CO)O)O)O
86609,CC1CCC(C2C13C2C(=CC3)C)C(C)C
86736,CCCCCCC1CCOC1=O
86748,CC(C)CCCC(C)(C=C)O
86750,CCC(C)(C=CC=C(C)C)O
86848,CCOC1CC2CCC1(C2(C)C)C
86869,CC(C)C1=CC2=C(C=C1)C3(CCCC(C3CC2)(C)C)C
87166,CCCCCCOCC(OC)OC
87453,C1C2COCOC2C3=CC=CC=C31
87499,CC(C)OC(=O)C1=CC=CC=C1N
87501,CCCCCCCCCCOC(=O)C1=CC=CC=C1N
87637,CCCC1=NC(=CN=C1C)C
24148,C(CC(=O)[O-])C(C(=O)[O-])N.[Ca+2]
88267,CC1=CC=CC=C1CCO
88655,CC(C)(C)C1CCC(CC1)C=O
88710,CC1=CC=C(C=C1)CC(C)(C)O
88792,CC(C)(C)C1=C(C=CC(=C1)OC)OC
89284,CCCCCCCC(=CC1=CC=CC=C1)C=O
89382,CC(CCC=C(C)C)CCOC(=O)C=C(C)C
89385,CCC(C)(CCCC(C)C)OC(=O)C
89437,CC(C)C1CCC(CC1)(C)O
89440,CC1CC(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)(C)C
89479,CC1(CCCC23C1CC(CC2)(C(=O)O3)C)C
89539,CC1CC(=O)C(=C1C)O
89723,CC(CCC=C(C)C)CC=NO
89724,CC(=O)C1=CC(CCC1)(C)C
89802,CC1=CC(=C(C=C1)O)C(=O)OC
106714,CCOC1CC(CC(C1)(C)C)C
90773,CC(CC(C)(C)C)C(=C)C=O
90776,CC(CCC=C(C)C)C(=C)C=O
90785,CC1CCC2=C(CCC(CC12)C(C)(C)O)C
90787,CCC(C)CC(=NO)CC
90790,CC(CCC(C(=C)C)O)CCO
90818,CCCCCCCCCCC=CC#N
90843,CCOCCC(C)CCCC(C)C
90884,CC1C(OC(C(O1)(C)O)C)(C)O
90978,CC1(CCC(=O)C2C13CCC(C3)C2(C)C)C
91116,CC(CCC=C(C)CCC=C(C)C)CO
91147,CCCCC1C=C(CC(O1)C)C
91195,CC1=CC(=O)C2(C1C2)C(C)C
91337,CC(C1CCCC(C1)(C)C)OC=O
91338,CC(C1CCCC(C1)(C)C)O
91339,CC(C1CCCC(C1)(C)C)OC(=O)C
521215,CC12CCCC(=C)C1CC(CC2)C(C)(C)O
91497,CC1COCC2=CC3=C(C=C12)C(C(C3(C)C)C)(C)C
91696,CC1C(C2=C(C1(C)C)C=C(C(=C2)C(=O)C)C)C(C)C
92139,CC1=CC=C(C=C1)C(C)CCC=C(C)C
522266,CC1(C2C1C3C(CCC3(C)O)C(=C)CC2)C
92292,CC1C(C2=C(C1(C)C)C(=O)CCC2)(C)C
85734,CC(=CC(CC(=C)C=C)O)C
15094,CC1=CC2C(CC1)C(=C)CCC2C(C)C
92543,CC(CC1=CC=CC=C1)C(C)O
92606,CC1(CCC=C(C1)C(=O)CCC=C)C
521253,CC1=CCC(C=C1)C(C)CCC=C(C)C
92833,CCC(CC1=CC=CC=C1)O
93073,CC1(C2CCC(C2)C1=O)C
93320,CSCCCCC#N
93405,CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCC2=CC(=C(C(=C2)C(C)(C)C)O)C(C)(C)C
93596,CCCCC1=C(SC=N1)C
93639,CC1(CCCC2(C1CCC34C2CCC(O3)(OC4)C)C)C
93947,CC1(CC2C1CCC3(CCCC2(C3)OC=O)C)C
94014,CCC=CCCCCCCC=O
94046,CC1(C2CCC(C2)C1=CCO)C
94111,CCOCOC1CCCCCCCCCCC1
94132,CC(C)CC(=CCCC(=CC=O)C)C
94178,C1=CC=C(C=C1)CC(C2=CC=CC=C2)O
94185,CC(CC1=CC=CC=C1)O
94522,CC1C2(O1)CC3CC2C4C3CC=C(C4)C
94569,CCCCC1OC(CC(O1)(C)C)C
94648,CC(=CCC1C(O1)(C)C)C=C
94935,C1=CC=C(C=C1)CC(=O)OCC2=CC=CO2
95008,CC(=O)OCC(C1=CC=CC=C1)OC(=O)C
95289,COC1=CC2=C(C=C1CC=C)OCO2
95294,CC1=CC=C(C=C1)CCO
95401,CCCCCCC1OCCC(O1)C
95485,CCOC(C)OC1=CC=CC=C1
95560,CC(C=O)C1CCCCC1
95595,CC(C)C1=CC=C(C=C1)C=CC=O
95596,CC(=CCCC1=CCC(CC1)(C)C=O)C
95632,CC1CC(OC(O1)C2=CC=CC=C2)(C)C
96021,CC(C)C1C(COCO1)(C)C
97799,CCCCC(C#N)C1=CC=CC=C1
97842,CC1CCOC2(O1)CCCCC2
97854,CC1CC(CC(=C1)C)C=O
98012,CC1(C2CCC1(C(C2)OC(=O)C3=CC=CC=C3O)C)C
98106,C1CC2CC1C3C2CC(C3)CO
98346,CCC(C)CCCO
99818,CCOC(=O)CC(C1=CC=CC=C1)O
99870,CC(CC(C)(C)C1=CC=CC=C1)O
100197,CC(=CC(C(C)(C)C=C)O)C
100930,CSCC1=NC=CN=C1
100938,CC(=O)OCC1CCC(C23C14C2CC(C3)C4(C)C)(C)C
100939,CC1(CCC(C23C14C2CC(C4)C3(C)C)CO)C
100941,CC1(CCC(C23C14C2CC(C4)C3(C)C)COC=O)C
100968,CCCCCC1CC(=O)C=C(C1C(=O)OCC)C
101315,CCCCCCCOC(=O)CC1=CC=CC=C1
101362,C=CCCC(=O)C1=CC=CC=C1
101555,CC(C)C1=CC=C(C=C1)CC(C)C=NC2=CC=CC=C2C(=O)OC
101602,CC(C)C1CCC2C(=C1)CCC3C2(CCCC3(C)CO)C
101680,CC1(C2CCC(C2)C1(C)O)C
101750,CC(=CCCC1=CCC(CC1)C(=C)CCC=C(C)C)C
556492,CC12CCC3C(C1CC=C2)CCC4C3(CCC(C4)O)C
78169584,CC1CCC2C13CC=C(C(C3)C2(C)C)COC(=O)C
102579,CC1CCC2C(O2)(CCC3C1CC3(C)C)C
102714,CC1COCC2=CC3=C(C=C12)C(CCC3(C)C)(C)C
102779,C=CCOC1CC2CC1C3C2CC=C3
102816,CCCCCCCC1CCCO1
102835,CC(=CCC1CCCC1=O)C
102895,CCCCCCCCC(CC)C(=O)O
103005,CC1C2CC(C1(C)C)CC2C3CCCC(C3)O
103212,CC1=CCC(C1(C)C)CCC(C)C(C)O
103377,CC1CCC2(C(=CCCC2(C1OC=O)C)C)C
103401,CCC(C)C1=CC2=C(C=C1)N=CC=C2
103402,CCCCCC1(CCC(C1=O)(C)C)C
103499,CC1=C(C(CCC1)(C)C)C=C(C)C(C)O
103607,CC1=CCCC(C1C=CC(C)OC(=O)C)(C)C
103648,CC(=CCCC1=CCCC(C1)(C)C=O)C
103649,CC(=CCCC1=CCCC(C1)C=O)C
103654,CC1CC(OC(O1)C2=CC(=C(C=C2)O)OC)(C)C
103655,CCOC1=C(C=CC(=C1)C2OC(CC(O2)(C)C)C)O
103659,CC1(CC2CC(C1C2)C(=O)OC)C
103719,COC1CC2CC1C3C2CC=C3
103875,CC(CCC1=CC=CC=C1)CC#N
104307,CC(C)CCCCC=O
104453,CC(=CC#N)CCC1=CC=CC=C1
104471,CC(C)CCC1(OCC=CCO1)C
104598,CC(=O)OCC1=CC(=C(C=C1)OC)OC
104722,CC1=CN=C(C(=N1)C(=O)C)C
105594,COC(=O)C1=CC=CC=C1N=CCC2=CC=CC=C2
105651,CCCCCCCC=NC1=CC=CC=C1C(=O)OC
105664,CCOC(=O)OC1CCCCC1C(C)(C)C
105758,CCOC1=NC=C(N=C1)C
105764,CC1=CC=C(C=C1)OCC=O
105896,CCCCCCCCCC=NC1=CC=CC=C1C(=O)OC
106157,CC(C)CCCCCCCCCCOC(CC(C)CCC=C(C)C)OCCCCCCCCCCC(C)C
106442,CC(C)OCCC1=CC=CC=C1
106523,CCCCCCCCC=CCC=O
106672,CC(C1C2CCC(C2)C1(C)C)O
106673,CC1C2CC(C1(C)C)CC2C3CCC(CC3)O
106674,CC1(C2CCC1(C(C2)C3CCC(CC3)O)C)C
106684,CC(C)CCCC1=CCC(CC1)(C)C=O
106697,CC1CC(CC(=C1)C)C#N
106713,CC(C)C12CCC(C=C1)(C(C2)C(=O)OC)C
106725,CCOC(C1CC2CC1C3C2CC=C3)OCC
106735,CC1C=C(CC(C1C)C=O)C
106739,CC1CCC(C(C1)C(C)(C)C)O
106740,CC(C)(CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)O
106743,CC1C=C(CCC1CO)C
106745,CC(C)C(=O)OC1CC2CC1C3C2CC=C3
106746,CC1CCC(C(C1)C)COC(=O)C
106748,CC1CC(CC(=C1)C)COC(=O)C
106770,CC(=O)OC(C)(C)C1CCC(O1)(C)C=C
106787,CCCCC1(CCC(=O)OC1)CC
106823,CCCCCCC(CO)C(=O)C
106862,CC(=O)C1(CC(=O)C(O1)(C)SCC2=CC=CO2)C
106866,CC1=CC2CC(C1CC2C(C)C)C=O
106871,CC(CCC=C(C)C)CC=NC1=CC=CC=C1C(=O)OC
106936,CC(C)CCCC(C)CCOC(=O)CC1=CC=CC=C1
106937,CC(C)C(=O)OC1CCC2CCCCC2C1
106963,CC12CCCC3(C1(CCC4C3(O4)C)C)CC2
106973,CC(C)CCCCCCCCCCOC(CC(C)CCCC(C)(C)O)OCCCCCCCCCCC(C)C
107035,CC1(CCC2C3(C14CCC(C4)C3(C)C)O2)C
107057,CC(CCC=C(C)C)CCOC(C)OC
107068,CC(C)C(=O)OC1CC2CC1C3C2C=CC3
107071,CC(C)(C)C(=O)OC1CC2CC1C3C2C=CC3
107098,CC(CC(C)(C)C1=CC=CC=C1)OC(=O)C
107099,CC(=CCCC1=CCCC(C1)C#N)C
107113,CC(C)C1C(COC(O1)C(C)C)(C)C
107166,CC1(CCCC2(C1CCC3(C2CCO3)C)C)C
107271,CCCCC(CC)C1OCCO1
107272,CC1CCCC(C1CCC(C)O)(C)C
107333,CC1C(C2=C(C1(C)C)C=C(C=C2)C(=O)C)(C)C
108237,CCCCCCOC(C)OC
108242,CC1CC2=C(CC1(C)C(=O)C)C(CCC2)(C)C
108312,CC(CCC1=CC=CC=C1)CCO
108313,CC(CCC1=CC=CC=C1)CC=O
108345,CC1CCOC(O1)C=C(C)C
108377,CC(C)CC(=O)OC1C(C2CCC1(C2)C)(C)C
108424,CCC(CCC1C(CCCC1(C)C)C)O
108425,CC1CCCC(C1CC(C)C(C)O)(C)C
108426,CC1CCCC(C1CC(C)C(C)OC(=O)C)(C)C
108443,CC1=CCOC(C1)C2=CC=CC=C2
108446,CC1=C(C2(CCC1(C(C2(C)O)(C)C)C)C)C
108506,CCC(C)CCC(C)(CC)OC(=O)C
108515,CCOC(=O)C(=O)OCCC(C)CCC=C(C)C
108630,CC(=O)OC1=CCC2C1C3CCC2C3
108662,CC(=CCCC(=C)CC=O)C
108940,CC(=O)OCCCC1CCCCC1
109116,COC(=O)OC1CCCCCCC1
109127,CC(C)(C)C1=C2C=CC=NC2=CC=C1
109140,CC1CCC(C(C1)OC(=O)C2CCC(=O)N2)C(C)C
109187,CC(C)CCCC(C)CC(OC)OC
109244,CC1CC2(CCCCC2)OC=C1
109245,CCOC(=O)C1=CC=CC=C1NCC2CCC(=CC2C)C
109261,CC1=C2CC(C(C1)C(C2)C(C)C)C=O
109263,CC1=C2CC(C(C1)C(C2)C(=O)C)C(C)C
109301,CC1=CC2C(CC1CC2C(C)C)C#N
109323,CC(CC(C)(C)C)C(C)C=O
109413,CCC(C)CCCC(C)(C)OC(=O)C
109415,C1CC2C(C1)C3CC2CC34CCCO4
109417,CC1C=C(CC(C1C)C(=O)C)C
109458,CC1CC(=CC(C1CO)C)C
109464,CC(C)CCOC(CC1=CC=CC=C1)OCCC(C)C
109468,CC1CCCC(C1CCC(C)OC(=O)C)(C)C
109507,CCC(C)(C)CCCC(=O)OCC=C
109640,CC(C)CC1=CC2=C(C=C1)N=CC=C2
109682,CC(C)CCCCCCCCCCCCCCC(=O)OCC(C)O
110365,CCC(=O)OCCCCCCCCC=C
110542,CCCCCC#CC(=O)OCCC(C)C
110655,CC(=O)OC1CC2CC1C3C2C=CC3
110867,CC1(CCC=CC1)C(=O)OC
110914,CC(C)CC1=CC=C(C=C1)CC(C)C=O
110923,CC1=CCC(CC1)C(C)CC=O
111213,CC(C)CC1C2CCCC=C2C(=O)O1
13750367,CC1(C2CCC1(C(C2)OCCO)C)C
111351,CC1=C(C2CC(C1(C2)C)C(=O)OC)C(=C)C
111369,CC(CCCC(C)(C)O)CC#N
111376,CCOC1(CCC2C(=C)C1CCC2(C)C)C
111378,CC1C=C(CCC1C=NC2=CC=CC=C2C(=O)OC)C
111384,CCC1C(CC(=O)C(=C1CC)C)C
111394,CC1(C2CCC(C1(C2)C)C3CCC(CC3)O)C
111402,CC1CCC2C13CC(C2(C)C)C(C(=O)C3)C
111416,CC1CC(CCC1=O)CC2C3CCC(C3)C2(C)C
111418,CC1=CC2CC(C1CC2C(C)C)C3OCCO3
111446,CC1CCC2C3(C1(C4C(C4(C)C)CC3)C)O2
111516,CC(C)C1=CCC(=CC1)CCOC=O
112049,CC(CCC=C(C)C)CCOC(=O)C1=CC=CC=C1
112051,CC(CCCC(=C)C)CCOC(=O)C1=CC=CC=C1
112052,CC1CC(C=C(C2C1CC(=C(C)C)C2)C)OC=O
112053,CCC(=O)OC1CC(C2CC(=C(C)C)CC2C(=C1)C)C
112162,CC1(C2CCC1C(C2)C3CCCCC3O)C
112172,CC1CC(=C(C1=O)OC)C
112185,CC1C=C(CCC1C(=O)C(C)(C)C)C
112226,CC1(CCCC2=C1CC(CC2)C=O)C
112412,CC(C)(C1=CC=CC=C1)C2=CC(=C(C(=C2)N3N=C4C=CC=CC4=N3)O)C(C)(C)C5=CC=CC=C5
112446,CCC(=CCCC(=CC#N)C)C
112457,CC(C)C1C(COC(O1)(C)C)(C)C
112802,C1CCCC2(CCC1)CCCO2
113007,C=CCCCCCCCCCOCCC#N
113640,CCOC(=O)CCCCCOC(=O)C
114233,CC(C)C1CCC(CC1)C(C)O
114419,CC1CCC(C(C1)OC=O)C(=C)C
114453,CCCCCC1C(CCC1=O)C
114530,CC1CCOC(C1)CC(C)C
114535,CCC1CCC(=O)C1=O
114558,CC(=O)CCC1C(=C)CCCC1(C)C
115849,CCCCCC=CC(CC=C)OC(=O)C
116562,CCC1OCC2(CCC=CC2)CO1
116699,CCCC(CCC1C(CCCC1(C)C)C)O
116736,CC(CCC=C(C)CCC=O)C=C
116740,CC1CC=C(C2(C1C)C=CC(O2)C)C
117305,CCC(=CCC(C)CCO)CC
117336,CC1(C2CCC1(C(C2)OC(=O)C3=CC=CC=C3)C)C
117483,CCCCCC1=CC(=O)CCC1
117568,CC1=CC(=CC=C1)CCCCCO
118111,CC1(C2CC=C(C1C2)CCC=O)C
118119,CC1OCC(O1)C2=CC=CC=C2
118134,CC(C)C1CCC2CC(=O)CCC2C1
118201,CCOC(=O)C1=C(C=CCC1(C)C)C
118292,CCOC(=C)C1C(CC(=O)CC1(C)C)(C)C
118521,CC1=C(C=CC(=C1O)C(=O)OC)O
119674,CC1C2CC3=CC=CC=C3C2OC(O1)C
119800,CC1=CCCC(C1C(=O)OC)(C)C
119853,CC(C)C(=O)OCC1=CCC2CC1C2(C)C
12648890,CC1(C2CCC(C2)(C1(C)O)C)C
120048,CC1=C(C(=O)C=CO1)OC(=O)C
121774,C1CC2CC1C3C2C(CC3)CO
121777,CC1CC(=C)CC(O1)C2=CC=CC=C2
122510,CC1CCC2C13CC(C2(C)C)C4(C(C3)O4)C
122549,CC(=O)C1=C2CC3(CCC2(CC3)C(CC1)(C)C)C
122594,CCCC1=NC=C(N=C1C)C
122943,CC(C)(C)C1=NC=CN=C1
542027,CC(C(=O)NC(CCC(=O)N)C(=O)O)N
123955,OP(=O)([O-])[O-].[Mg+2]
12297018,C(C(C(=O)O)N)SSCC(C(=O)O)N.Cl.Cl
136330,CC1=CC=CC(CC1=O)(C)C
136335,C1CCSSC1
138491,CSC(SC)SC
139743,COC(=O)CC1CCCCC1
140615,CCCCOC(=O)CC=CC
140649,CCCCCC#CCC
614,C1CC(NC1)C(=O)O
145858,C1=CC=C(C=C1)C2=[O+]C3=CC=CC=C3C=C2
151276,COC1=C(C=CC(=C1)CC=O)O
151932,C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].C1=CC=NC(=C1)C(=O)[O-].[Cr+3]
154271,C1=CC=C(C=C1)CCCCCCCO
155708,CCOC1=C(C=CC(=C1)C=O)OC(=O)C
156605,CC(CC(C)(C)C#N)C1=CC=CC=C1
14833045,CCOC(=O)C12CCCC1C3CCC2C3
158410,CCC(=O)OCC(C)(C)CC1=C(CCC1C(=C)C)C
160064,CCCCC(CC)COC(=O)CCCCCC(C)C
160138,C1CC2C3CC(C2C1CO)CC3CO
160641,CCOC(=O)C(C)C1CCCCC1
519662,CC1=CC2C(CCC(C2CC1)(C)O)C(C)C
289964,CC1CCC=C(C12CCC(C2)C(C)(C)O)C
161675,CC(=O)OCC1CCC2C1C3CCC2C3
161676,C1CC2CC1C3C2C(CC3)C=O
10176801,CC1CCC2C13CC(C2(C)C)C(=CC3=O)C
161936,CCC(C)C1CCCCC1(C#C)OC(=O)C
161949,CC1(CCCCCCCCCCC1)OC
161993,CCCC1C2CC(C1C=O)C=C2
4340379,CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC=O
162030,CCCCCC1C(CCC1=O)CC(=O)C
162053,CC(CCCC(C)(C)OC)C(C)O
162061,COCOC1CCCCCCCCCCC1
162184,CC1CCC(C2(C1)OCC(O2)CO)C(C)C
162248,CCC(C)C1CCCCC1(C=C)OC(=O)C
162249,CCCCCCC1C(CCC1=O)C(=O)OC
162275,COC(=O)C1=CC=CC=C1N=CC2=CC=CC=C2
162292,CC1=C(SC=N1)C(=O)C
162293,CCC1=C(N=C(S1)C)C
162297,C1CCCCCC2=C(CCCC1)N=CO2
162409,COC(=O)C=C1CCCC1
162413,CC(C)CCCCCCOC(=O)C
162418,CC(CCC=C(C)C)CC(C)O
162476,CC(=O)OC(C)(CCC1C(O1)(C)C)C=C
162479,CC(C)CCCC(C)C(=C)O
162481,CC1CC2C3CCC(C3)C2CC1=O
162493,C1=CC=C(C=C1)CCOCC=O
162512,CC(=O)C1C2CCC(C2)C1(C)C
162595,CCCC(C)C=NC1=CC=CC=C1C(=O)OC
163251,CC1=CNC2=CC=CC=C12.CC(CCCC(C)(C)O)CC=O
163259,CCC(=O)CCC1C(=CCCC1(C)C)C.C#CCO
163261,CCCCCCCC(COC(=O)C)OC(=O)C
163281,CC(CCCC(C)(C)O)CC=O.C1=CC=C2C(=C1)C=CN2
163400,CCOC(C)OC(C)(CCCC(C)C)C=C
163414,CCC(C)C(=O)N(C)C1=CC=CC=C1
163529,COC1CC2CC1C3C2CC(C3)C=O
163546,CC1OCC2(CC3CCC2C3)CO1
163620,CCOC(=O)OC1C(CCC(C1C)C)C
164355,CCC1=CC=C(C=C1)CC(C)(C)C#N
164422,CCC(COC1CCCCC1C(C)(C)C)O
20317,C(CC(C(=O)O)N)CN=C(N)N.C(CC(=O)O)C(C(=O)O)N
517335,C1=C(NC=N1)CC(C(=O)O)N.O.Cl
166220,CC1=CCC(C1(C)C)CCC(C)CO
166246,CC1(C(O1)C(=O)OC)C2CC3CC2C=C3
166341,CCCCCCCCCCOCC=O
166343,CCCCCCCCC=NC1=CC=CC=C1C(=O)OC
166374,CC1(CCCC2=C1CC(CC2)C#N)C
166450,CC12CCCC(C1=NO)(CC2)C
166500,CCOC(=O)C1C(=C(CCC1(C)C)C)C
166504,CCCCC1COC2(O1)CCCC2
166517,CC(C)OCCOC(=O)C1=CC=CC=C1O
166523,CCCC(C)C1OCC(CO1)(C)CCC
166527,C1CCC(CC1)OCCC2=CC=CC=C2
387977,CC1CCC2C13CC(=C(C)C)C(O3)(C=C2C)O
169211,CC1(C2CC=C(C1C2)CC=O)C
169321,CC(C)CCCCCOC(=O)C
170284,CC(C)CCCC(C)CC#N
522362,C(C(C(=O)O)N)C(=O)N.O
170687,C1CCCCCC2COCC2CCCC1
172501,CC(C)CC(C)CCCC(C)O
172843,CC1CC(CC(=O)O1)(C)C
172844,CCC1OCC2(CC(=CCC2C)C)CO1
173536,CCCCC(=O)C1=C(CCCC1(C)C)C
173843,CCCCC1C2=C(C=CCC2)C(=O)O1
174183,CC1C2C3CC(C2C=C1C)C(C3)O
174766,CC1=CC2=C(C(=C1C=O)OC)C(CCC2(C)C)(C)C
174845,CCC12CCC(C1)C(C2)C3(CCCCC3)O
175002,CC(=O)OC1CC2CCC1(OC2(C)C)C
175273,C1C=CC2C1C3CC2CC3OCC=O
11694472,CC1CCC2C13CCC(C(C3)C2(C)C)(C)C(=O)C
175572,CC(C)OC(=O)CC1=CCCCC1
175596,CC1CCC2(CC1)CCC(=O)O2
78172772,CC1CCC(C(=O)C1)C(C)(C)OC(=S)C
175609,CCC1=C(C(CCC1C)(C)C)C(=O)OCC
175612,CC1(CC(C2=CCCCC21)(C)C=O)C
175661,CC1=CCC(CC1)C(C)CC2CCCC2=O
175948,CC1=CC(=CC=C1)CC(C)(C)CO
176439,CC=CC1=CC(=C(C(=C1)OC)O)OC
176983,CC1=CC=C(CC1)C(=C)C
7334,CCOC(=O)C1C(C1(C)C)C=C(C)C
180122,CC1C2CC3CC1C(C(C2)C3=C)O
182502,CCC=CCC(=O)C=C
184493,CC1(CCCCC(C1(CC=C)O)(C)C)C
193458,COC1=CC=C(C=C1)C(=O)OCC(=O)O
193527,CC(=O)C1(CC2(C(O1)(OC(O2)(C)C(=O)C)C)O)C
196435,CC1(CCCC2(C1CCC3C2CCO3)C)C
197828,CC1N=C(SC(S1)C)C
9793956,C(CC(=O)[O-])C(C(=O)[O-])N.[Mg+2]
205986,CCC=CCC(C=C)O
219461,CC1CSSC1
219904,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
95330,CC1(C2CCC1(C(C2)OC)C)C
221068,CCCCCCCCCCCCCCCCCC(=O)O.CC(CO)O
221634,CCOC(=O)CCC1(OCC(O1)C)C
221668,CCC1(OCC(C(O1)C(C)C)(C)C)C
8998,C(C(C(CO)O)O)O
521245,CC1CCC(CC2=C1CCC2C)C(C)(C)O
229384,CCCCCCC(=O)OC1CCCCC1
246089,CCCCCCCC1(OCC(O1)C)C
254555,CCOC(=O)C1CCC(CC1)C(=O)OCC
263620,CCOC(=O)C(C)C(C)OC(=O)C
281853,CCC1=CCC(=O)O1
285462,CC(=O)C(C)(C)C1=CC=CC=C1
303710,CC1CCSCS1
303711,CC1CC(SC(S1)C)C
317052,CCCCCCCCCCOS(=O)C
